,Asians,Black,White,average
0,0.9999999999999971,0.9999648558639558,1.000000000000014,0.9999882852879889
1,0.9999999999999971,0.9999402406033174,0.999999942116108,0.9999800609064743
2,0.9999999999999971,0.9999161031098105,0.9999997570173971,0.9999719533757349
3,0.9999999999999971,0.9998866925463752,0.9999992477272155,0.999961980091196
4,0.9999999135581192,0.9987621022877771,0.9999951258399495,0.9995857138952818
5,0.9999999135581192,0.9985101387992887,0.9999921036189109,0.9995007186587729
6,0.9999999135581192,0.9981047060816555,0.9999874909578339,0.9993640368658695
7,0.9999991959933255,0.9977075529414923,0.999983698325593,0.9992301490868035
8,0.9999964222047113,0.9967127174420652,0.9999758647079665,0.998895001451581
9,0.9999893992271569,0.9959675046335038,0.9999151055568894,0.9986240031391834
10,0.9999889652536473,0.99529069180342,0.9998946254911748,0.9983914275160807
11,0.9999842832692778,0.9944060981601143,0.9998610752086646,0.9980838188793523
12,0.9872875950921589,0.9928966812727584,0.9998298881831833,0.9933380548493669
13,0.9870842750466309,0.9917239323249155,0.9997543065795107,0.992854171317019
14,0.9868619476736266,0.9901773047299258,0.9996551737463919,0.9922314753833147
15,0.9867999854592676,0.9888842955624364,0.9995138478873411,0.9917327096363483
16,0.9862947016505527,0.9849606450227125,0.9993967837532116,0.9902173768088257
17,0.986259987888057,0.9831828306694429,0.9992932272363855,0.9895786819312952
18,0.9860799288782524,0.9795467948908514,0.9989841814290148,0.9882036350660396
19,0.9859914700551548,0.9762312631400328,0.998719947116146,0.9869808934371113
20,0.9849419573965071,0.9719016050753929,0.9984212605781396,0.9850882743500132
21,0.9847646524649768,0.9683983363259976,0.9980794236674495,0.9837474708194746
22,0.9840051785756303,0.963458092051193,0.9924593036658902,0.9799741914309045
23,0.9823128271436893,0.9568598904708995,0.9914537155125943,0.976875477709061
24,0.9820471880745396,0.951064653754238,0.9896663314028564,0.9742593910772114
25,0.9816059895385494,0.9443917686126571,0.9884463358748248,0.9714813646753436
26,0.9807324732604522,0.9378110528741435,0.9859855861565641,0.9681763707637199
27,0.9783332635509654,0.9318117260442725,0.9840926941077289,0.9647458945676557
28,0.9767780201102093,0.9228921034547091,0.9818105535735141,0.9604935590461441
29,0.9752736107211099,0.9142501393049649,0.9792877654797505,0.9562705051686083
30,0.9718776597573702,0.9049196804418793,0.9737962796111385,0.9501978732701293
31,0.9650732503723979,0.8949419123559609,0.9686337515106059,0.9428829714129883
32,0.9627562903057918,0.8850519634797012,0.9651380949531505,0.9376487829128811
33,0.9592624936676593,0.8757946381457031,0.9597693483992413,0.9316088267375345
34,0.9555701818537242,0.8654107026624397,0.9503672079688014,0.9237826974949884
35,0.9521434317866809,0.8532232982879708,0.9446096871877767,0.9166588057541428
36,0.949144659425627,0.8422641058021341,0.938338080261328,0.9099156151630297
37,0.9453048792160115,0.828532462797344,0.9305476915326183,0.9014616778486579
38,0.9402595014431554,0.8143305147247584,0.9222047755963725,0.8922649305880954
39,0.9334406126896028,0.801027274565052,0.9140334135140555,0.8828337669229033
