,Asians,Black,White,average
0,0.889417786537396,0.9796497162068151,0.9996876122305374,0.9562517049915827
1,0.8318469326162379,0.9737541408285993,0.9990210729668613,0.9348740488038995
2,0.8018020813812105,0.9716087586166491,0.9984950919253353,0.9239686439743983
3,0.7957136122508978,0.9602516779549185,0.9982774205579095,0.9180809035879086
4,0.7900763906691616,0.9453114729459114,0.9974677362072205,0.9109518666074311
5,0.7035272694996355,0.9370876676815866,0.9967491856939552,0.8791213742917258
6,0.6831190022699748,0.9238535016810807,0.9961640185990566,0.8677121741833705
7,0.6615127041845777,0.9176822798051294,0.9952150490445055,0.858136677678071
8,0.6259867750677505,0.9003118583431811,0.9914037730850398,0.839234135498657
9,0.6113733301731394,0.8934537883487645,0.987842913861715,0.8308900107945396
10,0.6017047637510624,0.8848018029583682,0.9857505848859327,0.8240857171984545
11,0.5992323632303463,0.8754039545834622,0.983400765046864,0.8193456942868909
12,0.5903235798294248,0.8619843048554611,0.9803255321602332,0.8108778056150397
13,0.5773332650123242,0.8559312821034722,0.9781802836249973,0.8038149435802646
14,0.5753430639280113,0.8499692103496281,0.9765741358439808,0.8006288033738734
15,0.572478330217301,0.8457268502873894,0.9731427748934576,0.797115985132716
16,0.5708564560966798,0.8405277887712216,0.9676398159870732,0.7930080202849915
17,0.569344667567042,0.8379192610788837,0.96363073248354,0.7902982203764886
18,0.5691201553098763,0.8343399596161412,0.9620477687828138,0.7885026279029438
19,0.5682925636143817,0.8320929349485111,0.959660131395992,0.7866818766529615
20,0.5616555595130628,0.8274885207636817,0.9552934754356818,0.7814791852374755
21,0.5556612950256317,0.8092322300679509,0.9472604673375261,0.7707179974770363
22,0.5537218044957103,0.805359236915064,0.937540902814533,0.7655406480751022
23,0.5531168538282519,0.8023289600924013,0.9333325337941671,0.7629261159049401
24,0.551160375747105,0.7870914172621496,0.9281153233614731,0.7554557054569092
25,0.5447596778629373,0.7753641857364877,0.9233778288474945,0.7478338974823066
26,0.5086908109841741,0.7499495306003953,0.9172218465413116,0.7252873960419602
27,0.4899433264363602,0.7377282344855383,0.9111731149240831,0.7129482252819939
28,0.42951341879211824,0.7221407202289635,0.8944210545288347,0.6820250645166389
29,0.41540319858627994,0.7045292298191232,0.8779727108484839,0.6659683797512956
30,0.40796877281504557,0.6843101657844529,0.8660038529008224,0.652760930500107
31,0.38845326868722646,0.6671284510209412,0.860954154326661,0.6388452913449428
32,0.36924446294237456,0.6306336493947144,0.8468987995288116,0.6155923039553003
33,0.34589311346975754,0.6159400618452784,0.8371342598182433,0.5996558117110932
34,0.31608715785675534,0.5996937273203143,0.8247079657035151,0.5801629502935283
35,0.29415123264518234,0.588317379322294,0.8151550292895654,0.5658745470856806
36,0.24320308606364974,0.5689935262683654,0.8022540270765558,0.5381502131361903
37,0.2272497605063512,0.558505726115698,0.7936299733233069,0.5264618199817854
38,0.21948559528439848,0.5450218874184278,0.7861179478787713,0.5168751435271992
39,0.2085516991072477,0.5373827486219102,0.775757794333295,0.507230747354151
