,Asians,Black,White,average
0,0.8894177865373947,0.9796497162068241,0.9996876122305391,0.956251704991586
1,0.8318469326162364,0.9736964654453624,0.9990210729668629,0.9348548236761539
2,0.8018020813812091,0.9716006460841171,0.9984950919253369,0.9239659397968877
3,0.7957136122508965,0.960249083269735,0.9982774205579111,0.9180800386928475
4,0.7259950536672106,0.9405360709832669,0.9973616014107566,0.8879642420204114
5,0.6890186675127743,0.9363134404994475,0.9964991673441251,0.8739437584521156
6,0.6765069912532957,0.923503902872085,0.9955324574971317,0.865181117207504
7,0.660004187376215,0.9162003624455587,0.9941064208501974,0.8567703235573236
8,0.6234674837940124,0.8985702690829209,0.9898138357847991,0.8372838628872441
9,0.60091338404485,0.870285486316273,0.9865017769361003,0.8192335490990744
10,0.5953143036526133,0.8595135425661027,0.9846249331953223,0.8131509264713461
11,0.5822404603516351,0.8455738866183794,0.9800151418756223,0.8026098296152123
12,0.5673741647504539,0.8259464608783651,0.9698793857232243,0.7877333371173477
13,0.5604771088670932,0.8099817749132852,0.9575734436351152,0.7760107758051645
14,0.5396763710314552,0.7808752412267537,0.9514034083319755,0.7573183401967282
15,0.5271448344527807,0.7622044026309813,0.9416750109233476,0.7436747493357032
16,0.5193558249980043,0.7527320191705165,0.93321363840212,0.7351004941902136
17,0.5078406847602595,0.7187952001442728,0.9193586627303446,0.7153315158782924
18,0.4847835597269846,0.6921980110703088,0.90960010870697,0.6955272265014211
19,0.4033723047907396,0.6804248669823586,0.8883026382013184,0.6573666033248055
20,0.3365762867933114,0.6606830385819072,0.8711444829460758,0.6228012694404316
21,0.3135770343878779,0.6229499592913668,0.8539548325281291,0.596827275402458
22,0.2908047900660294,0.591846747782204,0.8422010347866705,0.5749508575449679
23,0.2681436607101653,0.5697877705307858,0.8291237949434918,0.5556850753948143
24,0.2455392789389,0.5500787096986224,0.81340680594743,0.5363415981949841
25,0.23735190937089135,0.5264646425786197,0.7880335687530394,0.5172833735675169
26,0.20778249738282412,0.5042302965074242,0.7662388799535533,0.4927505579479339
27,0.19357572130293618,0.45972476918361305,0.7526869091068107,0.4686624665311199
28,0.17363684492518788,0.4360428908640574,0.724242989617619,0.4446409084689547
29,0.1662589425244227,0.4184943243193403,0.6980671025324638,0.4276067897920756
30,0.1559732809836529,0.3922977147388401,0.6750828390277269,0.4077846115834067
31,0.14928573312492882,0.3633687105442946,0.6621217054654088,0.3915920497115441
32,0.140626289958655,0.3341279166451817,0.6367928595958977,0.3705156887332448
33,0.13136008156501255,0.31411384655475527,0.6123345318667198,0.35260281999549586
34,0.12633925691418607,0.3008819674490502,0.5948301531632357,0.340683792508824
35,0.1197288684360045,0.2706350393691926,0.575033657913022,0.32179918857273965
36,0.11273611165538423,0.24936903872985208,0.5438820367566597,0.3019957290472987
37,0.09721617814496969,0.24082369578412777,0.525489962954946,0.2878432789613478
38,0.07144965649019726,0.22156043024376298,0.510251800443792,0.2677539623925841
39,0.05577194888915036,0.1889764531995592,0.4751693897162956,0.23997259726833506
