,Asians,Black,White,average
0,0.9999999999999958,0.9999202126740077,1.000000000000008,0.9999734042246704
1,0.9999999999999958,0.9999127757523194,0.9999969411941889,0.9999699056488347
2,0.9999999999999958,0.999786914150167,0.9999947215155249,0.9999272118885626
3,0.9999999999999958,0.9997406608409704,0.9999904698346811,0.9999103768918823
4,0.9999999135581177,0.9983883867053284,0.999985823494568,0.9994580412526712
5,0.9999998271162399,0.9981393622617144,0.9999761277468127,0.9993717723749223
6,0.9999996542324838,0.9970198501546722,0.9999650677881103,0.9989948573917554
7,0.9999968561782194,0.9964495964163642,0.9999462919154235,0.9987975815033358
8,0.9999964200885657,0.9952719433245819,0.9998637520620904,0.9983773718250794
9,0.9999620749831384,0.9939304813681439,0.9997751090878437,0.997889221813042
10,0.999956823786063,0.9927338292774791,0.999689323017184,0.9974599920269087
11,0.9999009273301687,0.9903675164583764,0.9995975614043836,0.9966220017309761
12,0.9872020746688676,0.987950696891796,0.9994450415874229,0.9915326043826954
13,0.9868709068328377,0.9849229475061886,0.9992011658059637,0.9903316733816633
14,0.9863039111497865,0.9819042114476847,0.9989129835995558,0.9890403687323422
15,0.9862291155567727,0.9764906526352939,0.9985714456955525,0.9870970712958731
16,0.9857918909470046,0.9679340046749593,0.9978736985286539,0.9838665313835393
17,0.9851103349299835,0.9605602788319957,0.9919590249953756,0.979209879585785
18,0.9832707197122752,0.9516528289519184,0.9904987220418627,0.9751407569020188
19,0.9815093266615841,0.9418748075343678,0.9887929613591052,0.9707256985183523
20,0.9801798816718614,0.9315336397355146,0.9866046345980968,0.9661060520018244
21,0.9791226954114179,0.9197812791109532,0.9829077162010729,0.9606038969078146
22,0.9780943907768914,0.9080654177992699,0.9791065525488334,0.955088787041665
23,0.9666345337068581,0.8940733846161643,0.9752104130046562,0.9453061104425595
24,0.9636459055105957,0.8799323281913697,0.967274998257517,0.9369510773198274
25,0.9574869906645059,0.8641984265543867,0.9595945817190414,0.9270933329793114
26,0.947616058726545,0.8472100766669637,0.9517203564631085,0.915515497285539
27,0.9415899352181127,0.8266571806029496,0.9437165117059425,0.9039878758423349
28,0.9329316184825838,0.8034213677536582,0.9298870983650899,0.8887466948671107
29,0.9235452914641972,0.7780801123989105,0.918538488847698,0.8733879642369352
30,0.9151889364867185,0.7539859853347392,0.9039418103246668,0.8577055773820416
31,0.9027489156626831,0.7293253156579879,0.8868044192212615,0.8396262168473108
32,0.8891732067841729,0.705141665840063,0.8697160318454332,0.821343634823223
33,0.8613088668482686,0.6810430183071801,0.8497843454774209,0.7973787435442898
34,0.843212150886503,0.6561326983792479,0.8296213636638556,0.7763220709765356
35,0.8144962734570338,0.6294665011117163,0.8029205843031316,0.7489611196239605
36,0.8008216076895696,0.6042745867713503,0.7796734916262931,0.728256562029071
37,0.779399223587215,0.5771199021567434,0.7526314856981675,0.7030502038140419
38,0.7579635936921618,0.54932397399981,0.7247742281737608,0.6773539319552442
39,0.7409506345836094,0.5226133001413235,0.6968018416199314,0.6534552587816215
