,Asians,Black,White,average
0,0.980185828197058,0.9982389727954681,0.999895034096999,0.992773278363175
1,0.9753857984085814,0.9882415800080527,0.9997195587205153,0.9877823123790499
2,0.9211658014113013,0.9858044150260334,0.9996631901769212,0.968877802204752
3,0.9164729526570803,0.9837420859470015,0.9995714031139175,0.9665954805726664
4,0.9028303876071998,0.9803980183086898,0.9994791361610406,0.9609025140256434
5,0.8736033604399903,0.9779476076410174,0.9993652671934675,0.9503054117581584
6,0.8589079346896398,0.9766242502237646,0.9992970256259934,0.9449430701797992
7,0.8359190681688191,0.976181902060943,0.9992397471734449,0.9371135724677356
8,0.8237662737314612,0.9755065609369928,0.9986970515739167,0.9326566287474569
9,0.8019984153356358,0.9735094738062546,0.99810624728734,0.9245380454764102
10,0.7851284571132533,0.9650786927270669,0.9961486557817503,0.9154519352073569
11,0.7729588071082071,0.9579857042231827,0.9951975541158027,0.9087140218157308
12,0.737535873903529,0.9512118935183507,0.9947095528141124,0.8944857734119974
13,0.7220263451328041,0.9449020852120306,0.9941200514664991,0.8870161606037779
14,0.6911439781265638,0.9423091002349167,0.993712542133296,0.8757218734982587
15,0.686393687983514,0.9403661301069925,0.993125750691435,0.8732951895939806
16,0.6769937350681606,0.9360362104393503,0.9911798869165893,0.8680699441413667
17,0.6451515082061222,0.9262088148654775,0.9880809371268306,0.8531470867328101
18,0.6405050298839965,0.9221036272391459,0.9857834988750898,0.8494640519994107
19,0.6260977843495142,0.9159537592340579,0.9836944536991977,0.84191533242759
20,0.6170965321096552,0.9041480684126031,0.9812838690043448,0.8341761565088678
21,0.6012805068723669,0.8929536870007807,0.9793425686080445,0.8245255874937306
22,0.5918879605355234,0.883360126607044,0.9778846463995439,0.8177109111807038
23,0.5881861800647596,0.8727371183407554,0.9770067470958711,0.8126433485004622
24,0.5849492178503249,0.8660464329203247,0.9745767118148005,0.8085241208618168
25,0.5523666571572627,0.8589651550584324,0.9675399517097515,0.7929572546418155
26,0.5456828719597374,0.8516455244270739,0.961266774861766,0.7861983904161924
27,0.5252223458296204,0.8398028047624804,0.9533606582524343,0.772795269614845
28,0.521755170276545,0.8282885370077577,0.9455392505757365,0.7651943192866798
29,0.507732780867737,0.8195499418911475,0.9389275481565845,0.7554034236384898
30,0.4938067732787327,0.8117545539869232,0.9352277418683331,0.7469296897113297
31,0.49099020006752614,0.804487285725029,0.9325955093763771,0.742690998389644
32,0.4889425032969228,0.7963203693541778,0.9291282754139936,0.7381303826883648
33,0.48108606474209,0.7885260923833829,0.9230894806222197,0.7309005459158975
34,0.4747050318060465,0.7816669942278275,0.9200439062204409,0.725471977418105
35,0.47188559798163004,0.7743036242133391,0.9128499643853382,0.7196797288601023
36,0.46349765550158,0.7640505581871266,0.90086231784453,0.7094701771777455
37,0.4469558245323642,0.7519978413270494,0.8904942706730169,0.6964826455108102
38,0.4390465103449835,0.7379301917489952,0.8838471163475861,0.686941272813855
39,0.42430581442330817,0.7243021726172204,0.8788758125054684,0.6758279331819991
